Document,Sentence_ID,Sentence_Text,Context_Snippet,Bias_Risk_Score,Bias_Types,Word_Count,Evidence_Count,Reasoning_Count,Prosecution_Mentions,Defence_Mentions,Contradiction_Count,Certainty_Count,Subjective_Count,Certainty_Support_Ratio,Statement_Nature,Contextual_Imbalance
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,180,"For ready reference, the provisions of Section 138C of the Act are reproduced as under: -
""SECTION 138C.","Under such circumstances, computer printouts taken from the so-called DVD recovered
during the search cannot be relied upon as evidence to impose penalty on him, in the absence of a
certificate as prescribed under Section 138C of the Customs Act, 1962. | For ready reference, the provisions of Section 138C of the Act are reproduced as under: -
""SECTION 138C. | Admissibility of micro films, facsimile copies of documents and
computer print outs as documents and as evidence.",0,None,18,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,181,"Admissibility of micro films, facsimile copies of documents and
computer print outs as documents and as evidence.","For ready reference, the provisions of Section 138C of the Act are reproduced as under: -
""SECTION 138C. | Admissibility of micro films, facsimile copies of documents and
computer print outs as documents and as evidence. | -- (1) Notwithstanding anything
contained in any other law for the time being in force, -
(a) a micro film of a document or the reproduction of the image or images embodied
in such micro film (whether enlarged or not); or
(b) a facsimile copy of a document; or
(c) a statement contained in a document and included in a printed material produced
by a computer (hereinafter referred to as a ""computer print out""), if the conditions
mentioned in sub-section (2) and the other provisions contained in this section are
Appeal No(s).",0,None,17,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,182,"-- (1) Notwithstanding anything
contained in any other law for the time being in force, -
(a) a micro film of a document or the reproduction of the image or images embodied
in such micro film (whether enlarged or not); or
(b) a facsimile copy of a document; or
(c) a statement contained in a document and included in a printed material produced
by a computer (hereinafter referred to as a ""computer print out""), if the conditions
mentioned in sub-section (2) and the other provisions contained in this section are
Appeal No(s).","Admissibility of micro films, facsimile copies of documents and
computer print outs as documents and as evidence. | -- (1) Notwithstanding anything
contained in any other law for the time being in force, -
(a) a micro film of a document or the reproduction of the image or images embodied
in such micro film (whether enlarged or not); or
(b) a facsimile copy of a document; or
(c) a statement contained in a document and included in a printed material produced
by a computer (hereinafter referred to as a ""computer print out""), if the conditions
mentioned in sub-section (2) and the other provisions contained in this section are
Appeal No(s). | : C/75368,75369,75370,76038/2025-DB satisfied in relation to the
statement and the computer in question, shall be deemed to be also a document for
the purposes of this Act and the rules made thereunder and shall be admissible in any
proceedings thereunder, without further proof or production of the original, as
evidence of any contents of the original or of any fact stated therein of which direct
evidence would be admissible.",0,None,89,5,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,183,": C/75368,75369,75370,76038/2025-DB satisfied in relation to the
statement and the computer in question, shall be deemed to be also a document for
the purposes of this Act and the rules made thereunder and shall be admissible in any
proceedings thereunder, without further proof or production of the original, as
evidence of any contents of the original or of any fact stated therein of which direct
evidence would be admissible.","-- (1) Notwithstanding anything
contained in any other law for the time being in force, -
(a) a micro film of a document or the reproduction of the image or images embodied
in such micro film (whether enlarged or not); or
(b) a facsimile copy of a document; or
(c) a statement contained in a document and included in a printed material produced
by a computer (hereinafter referred to as a ""computer print out""), if the conditions
mentioned in sub-section (2) and the other provisions contained in this section are
Appeal No(s). | : C/75368,75369,75370,76038/2025-DB satisfied in relation to the
statement and the computer in question, shall be deemed to be also a document for
the purposes of this Act and the rules made thereunder and shall be admissible in any
proceedings thereunder, without further proof or production of the original, as
evidence of any contents of the original or of any fact stated therein of which direct
evidence would be admissible. | (2) The conditions referred to in sub-section (1) in respect of a computer print out
shall be the following, namely :-
(a) the computer print out containing the statement was produced by the computer
during the period over which the computer was used regularly to store or process
information for the purposes of any activities regularly carried on over that period by
the person having lawful control over the use of the computer;
(b) during the said period, there was regularly supplied to the computer in the
ordinary course of the said activities, information of the kind contained in the
statement or of the kind from which the information so contained is derived;
(c) throughout the material part of the said period, the computer was operating
properly or, if not, then any respect in which it was not operating properly or was out
of operation during that part of that period was not such as to affect the production of
the document or the accuracy of the contents; and
(d) the information contained in the statement reproduces or is derived from
information supplied to the computer in the ordinary course of the said activities.",0,None,68,4,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,184,"(2) The conditions referred to in sub-section (1) in respect of a computer print out
shall be the following, namely :-
(a) the computer print out containing the statement was produced by the computer
during the period over which the computer was used regularly to store or process
information for the purposes of any activities regularly carried on over that period by
the person having lawful control over the use of the computer;
(b) during the said period, there was regularly supplied to the computer in the
ordinary course of the said activities, information of the kind contained in the
statement or of the kind from which the information so contained is derived;
(c) throughout the material part of the said period, the computer was operating
properly or, if not, then any respect in which it was not operating properly or was out
of operation during that part of that period was not such as to affect the production of
the document or the accuracy of the contents; and
(d) the information contained in the statement reproduces or is derived from
information supplied to the computer in the ordinary course of the said activities.",": C/75368,75369,75370,76038/2025-DB satisfied in relation to the
statement and the computer in question, shall be deemed to be also a document for
the purposes of this Act and the rules made thereunder and shall be admissible in any
proceedings thereunder, without further proof or production of the original, as
evidence of any contents of the original or of any fact stated therein of which direct
evidence would be admissible. | (2) The conditions referred to in sub-section (1) in respect of a computer print out
shall be the following, namely :-
(a) the computer print out containing the statement was produced by the computer
during the period over which the computer was used regularly to store or process
information for the purposes of any activities regularly carried on over that period by
the person having lawful control over the use of the computer;
(b) during the said period, there was regularly supplied to the computer in the
ordinary course of the said activities, information of the kind contained in the
statement or of the kind from which the information so contained is derived;
(c) throughout the material part of the said period, the computer was operating
properly or, if not, then any respect in which it was not operating properly or was out
of operation during that part of that period was not such as to affect the production of
the document or the accuracy of the contents; and
(d) the information contained in the statement reproduces or is derived from
information supplied to the computer in the ordinary course of the said activities. | :
C/75368,75369,75370,76038/2025-DB
(b) by different computers operating in succession over that period; or
(c) by different combinations of computers operating in succession over that period;
or
(d) in any other manner involving the successive operation over that period, in
whatever order, of one or more computers and one or more combinations of
computers, all the computers used for that purpose during that period shall be
treated for the purposes of this section as constituting a single computer; and
references in this section to a computer shall be construed accordingly.",0,None,193,5,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,185,":
C/75368,75369,75370,76038/2025-DB
(b) by different computers operating in succession over that period; or
(c) by different combinations of computers operating in succession over that period;
or
(d) in any other manner involving the successive operation over that period, in
whatever order, of one or more computers and one or more combinations of
computers, all the computers used for that purpose during that period shall be
treated for the purposes of this section as constituting a single computer; and
references in this section to a computer shall be construed accordingly.","(2) The conditions referred to in sub-section (1) in respect of a computer print out
shall be the following, namely :-
(a) the computer print out containing the statement was produced by the computer
during the period over which the computer was used regularly to store or process
information for the purposes of any activities regularly carried on over that period by
the person having lawful control over the use of the computer;
(b) during the said period, there was regularly supplied to the computer in the
ordinary course of the said activities, information of the kind contained in the
statement or of the kind from which the information so contained is derived;
(c) throughout the material part of the said period, the computer was operating
properly or, if not, then any respect in which it was not operating properly or was out
of operation during that part of that period was not such as to affect the production of
the document or the accuracy of the contents; and
(d) the information contained in the statement reproduces or is derived from
information supplied to the computer in the ordinary course of the said activities. | :
C/75368,75369,75370,76038/2025-DB
(b) by different computers operating in succession over that period; or
(c) by different combinations of computers operating in succession over that period;
or
(d) in any other manner involving the successive operation over that period, in
whatever order, of one or more computers and one or more combinations of
computers, all the computers used for that purpose during that period shall be
treated for the purposes of this section as constituting a single computer; and
references in this section to a computer shall be construed accordingly. | (4) In any proceedings under this Act and the rules made thereunder where it is
desired to give a statement in evidence by virtue of this section, a certificate doing
any of the following things, that is to say, -
(a) identifying the document containing the statement and describing the manner in
which it was produced;
(b) giving such particulars of any device involved in the production of that document
as may be appropriate for the purpose of showing that the document was produced
by a computer;
(c) dealing with any of the matters to which the conditions mentioned in sub-
section (2) relate, and purporting to be signed by a person occupying a responsible official position
in relation to the operation of the relevant device or the management of the relevant activities
(whichever is appropriate) shall be evidence of any matter stated in the certificate; and for the
purposes of this sub- section it shall be sufficient for a matter to be stated to the best of the
knowledge and belief of the person stating it.",0,None,88,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,186,"(4) In any proceedings under this Act and the rules made thereunder where it is
desired to give a statement in evidence by virtue of this section, a certificate doing
any of the following things, that is to say, -
(a) identifying the document containing the statement and describing the manner in
which it was produced;
(b) giving such particulars of any device involved in the production of that document
as may be appropriate for the purpose of showing that the document was produced
by a computer;
(c) dealing with any of the matters to which the conditions mentioned in sub-
section (2) relate, and purporting to be signed by a person occupying a responsible official position
in relation to the operation of the relevant device or the management of the relevant activities
(whichever is appropriate) shall be evidence of any matter stated in the certificate; and for the
purposes of this sub- section it shall be sufficient for a matter to be stated to the best of the
knowledge and belief of the person stating it.",":
C/75368,75369,75370,76038/2025-DB
(b) by different computers operating in succession over that period; or
(c) by different combinations of computers operating in succession over that period;
or
(d) in any other manner involving the successive operation over that period, in
whatever order, of one or more computers and one or more combinations of
computers, all the computers used for that purpose during that period shall be
treated for the purposes of this section as constituting a single computer; and
references in this section to a computer shall be construed accordingly. | (4) In any proceedings under this Act and the rules made thereunder where it is
desired to give a statement in evidence by virtue of this section, a certificate doing
any of the following things, that is to say, -
(a) identifying the document containing the statement and describing the manner in
which it was produced;
(b) giving such particulars of any device involved in the production of that document
as may be appropriate for the purpose of showing that the document was produced
by a computer;
(c) dealing with any of the matters to which the conditions mentioned in sub-
section (2) relate, and purporting to be signed by a person occupying a responsible official position
in relation to the operation of the relevant device or the management of the relevant activities
(whichever is appropriate) shall be evidence of any matter stated in the certificate; and for the
purposes of this sub- section it shall be sufficient for a matter to be stated to the best of the
knowledge and belief of the person stating it. | - For the purposes of this section, -
(a) ""computer"" means any device that receives, stores and processes data, applying stipulated
processes to the information and supplying results of these processes; and
(b) any reference to information being derived from other information shall be a reference to its
being derived therefrom by calculation, comparison or any other process.""",0,None,176,7,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,187,"- For the purposes of this section, -
(a) ""computer"" means any device that receives, stores and processes data, applying stipulated
processes to the information and supplying results of these processes; and
(b) any reference to information being derived from other information shall be a reference to its
being derived therefrom by calculation, comparison or any other process.""","(4) In any proceedings under this Act and the rules made thereunder where it is
desired to give a statement in evidence by virtue of this section, a certificate doing
any of the following things, that is to say, -
(a) identifying the document containing the statement and describing the manner in
which it was produced;
(b) giving such particulars of any device involved in the production of that document
as may be appropriate for the purpose of showing that the document was produced
by a computer;
(c) dealing with any of the matters to which the conditions mentioned in sub-
section (2) relate, and purporting to be signed by a person occupying a responsible official position
in relation to the operation of the relevant device or the management of the relevant activities
(whichever is appropriate) shall be evidence of any matter stated in the certificate; and for the
purposes of this sub- section it shall be sufficient for a matter to be stated to the best of the
knowledge and belief of the person stating it. | - For the purposes of this section, -
(a) ""computer"" means any device that receives, stores and processes data, applying stipulated
processes to the information and supplying results of these processes; and
(b) any reference to information being derived from other information shall be a reference to its
being derived therefrom by calculation, comparison or any other process."" | A similar issue came up for consideration before the Tribunal at Mumbai in the case of M/s.",0,None,56,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,188,A similar issue came up for consideration before the Tribunal at Mumbai in the case of M/s.,"- For the purposes of this section, -
(a) ""computer"" means any device that receives, stores and processes data, applying stipulated
processes to the information and supplying results of these processes; and
(b) any reference to information being derived from other information shall be a reference to its
being derived therefrom by calculation, comparison or any other process."" | A similar issue came up for consideration before the Tribunal at Mumbai in the case of M/s. | Jeen Bhavani International Versus Commissioner of Customs, Nhava Sheva-III [(2023) 6 Centax 11
(Tri.- Bom)].",0,None,17,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,189,"Jeen Bhavani International Versus Commissioner of Customs, Nhava Sheva-III [(2023) 6 Centax 11
(Tri.- Bom)].","A similar issue came up for consideration before the Tribunal at Mumbai in the case of M/s. | Jeen Bhavani International Versus Commissioner of Customs, Nhava Sheva-III [(2023) 6 Centax 11
(Tri.- Bom)]. | The relevant observations made by the Tribunal in the above Order are reproduced
below: -
Appeal No(s).",0,None,15,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,190,"The relevant observations made by the Tribunal in the above Order are reproduced
below: -
Appeal No(s).","Jeen Bhavani International Versus Commissioner of Customs, Nhava Sheva-III [(2023) 6 Centax 11
(Tri.- Bom)]. | The relevant observations made by the Tribunal in the above Order are reproduced
below: -
Appeal No(s). | : C/75368,75369,75370,76038/2025-DB ""12.1 Section 138C ibid deals
with the situation, where the computer printouts cannot be considered having
evidentiary value in certain circumstances.",0,None,17,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,191,": C/75368,75369,75370,76038/2025-DB ""12.1 Section 138C ibid deals
with the situation, where the computer printouts cannot be considered having
evidentiary value in certain circumstances.","The relevant observations made by the Tribunal in the above Order are reproduced
below: -
Appeal No(s). | : C/75368,75369,75370,76038/2025-DB ""12.1 Section 138C ibid deals
with the situation, where the computer printouts cannot be considered having
evidentiary value in certain circumstances. | Various conditions have been prescribed under the statute.",0,None,24,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,192,Various conditions have been prescribed under the statute.,": C/75368,75369,75370,76038/2025-DB ""12.1 Section 138C ibid deals
with the situation, where the computer printouts cannot be considered having
evidentiary value in certain circumstances. | Various conditions have been prescribed under the statute. | Admittedly, in this case, the prescribed
conditions have not at all been complied with by the department.",0,None,8,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,193,"Admittedly, in this case, the prescribed
conditions have not at all been complied with by the department.","Various conditions have been prescribed under the statute. | Admittedly, in this case, the prescribed
conditions have not at all been complied with by the department. | More particularly, the required
certificate in terms of sub-section (4) of Section 138C ibid has not been furnished by the
department.",0,None,17,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,194,"More particularly, the required
certificate in terms of sub-section (4) of Section 138C ibid has not been furnished by the
department.","Admittedly, in this case, the prescribed
conditions have not at all been complied with by the department. | More particularly, the required
certificate in terms of sub-section (4) of Section 138C ibid has not been furnished by the
department. | In this context, the Tribunal in the case of S.N.",0,None,21,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,195,"In this context, the Tribunal in the case of S.N.","More particularly, the required
certificate in terms of sub-section (4) of Section 138C ibid has not been furnished by the
department. | In this context, the Tribunal in the case of S.N. | Agrotech (supra) has held that in
absence of certificate required under section 138C ibid, the electronic documents in the form of
computer printouts cannot be relied upon by Revenue for confirmation of the adjudged demands.",0,None,10,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,196,"Agrotech (supra) has held that in
absence of certificate required under section 138C ibid, the electronic documents in the form of
computer printouts cannot be relied upon by Revenue for confirmation of the adjudged demands.","In this context, the Tribunal in the case of S.N. | Agrotech (supra) has held that in
absence of certificate required under section 138C ibid, the electronic documents in the form of
computer printouts cannot be relied upon by Revenue for confirmation of the adjudged demands. | The relevant paragraphs in the said order are extracted herein below:
""7.",0,None,36,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,197,"The relevant paragraphs in the said order are extracted herein below:
""7.","Agrotech (supra) has held that in
absence of certificate required under section 138C ibid, the electronic documents in the form of
computer printouts cannot be relied upon by Revenue for confirmation of the adjudged demands. | The relevant paragraphs in the said order are extracted herein below:
""7. | Section 138C of the Act, 1962 provides admissibility of micro films, facsimile
copies of documents and computer printouts as documents and as evidence.",0,None,13,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,198,"Section 138C of the Act, 1962 provides admissibility of micro films, facsimile
copies of documents and computer printouts as documents and as evidence.","The relevant paragraphs in the said order are extracted herein below:
""7. | Section 138C of the Act, 1962 provides admissibility of micro films, facsimile
copies of documents and computer printouts as documents and as evidence. | For the
proper appreciation of the case, Section 138C of the Act, 1962 is reproduced below :
........
8.",0,None,23,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,199,"For the
proper appreciation of the case, Section 138C of the Act, 1962 is reproduced below :
........
8.","Section 138C of the Act, 1962 provides admissibility of micro films, facsimile
copies of documents and computer printouts as documents and as evidence. | For the
proper appreciation of the case, Section 138C of the Act, 1962 is reproduced below :
........
8. | On close reading of Section 138C of the Act, 1962, it is seen that the Legislature
had prescribed the detailed procedure to accept the computer printouts and other
electronic devices as evidences.",0,None,18,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,200,"On close reading of Section 138C of the Act, 1962, it is seen that the Legislature
had prescribed the detailed procedure to accept the computer printouts and other
electronic devices as evidences.","For the
proper appreciation of the case, Section 138C of the Act, 1962 is reproduced below :
........
8. | On close reading of Section 138C of the Act, 1962, it is seen that the Legislature
had prescribed the detailed procedure to accept the computer printouts and other
electronic devices as evidences. | It has been stated that any proceedings under the Act,
1962, where it is desired to give a statement in evidence of electronic devices, shall be
evidences of any matter stated in the certificate.",0,None,32,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,201,"It has been stated that any proceedings under the Act,
1962, where it is desired to give a statement in evidence of electronic devices, shall be
evidences of any matter stated in the certificate.","On close reading of Section 138C of the Act, 1962, it is seen that the Legislature
had prescribed the detailed procedure to accept the computer printouts and other
electronic devices as evidences. | It has been stated that any proceedings under the Act,
1962, where it is desired to give a statement in evidence of electronic devices, shall be
evidences of any matter stated in the certificate. | In the present case, we find that the
provisions of Section 138C of the Act were not complied with to use the computer
printouts as evidence.",0,None,34,2,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,202,"In the present case, we find that the
provisions of Section 138C of the Act were not complied with to use the computer
printouts as evidence.","It has been stated that any proceedings under the Act,
1962, where it is desired to give a statement in evidence of electronic devices, shall be
evidences of any matter stated in the certificate. | In the present case, we find that the
provisions of Section 138C of the Act were not complied with to use the computer
printouts as evidence. | Counsel for the appellants submitted that there is a
gross illegality committed during the retrieval of the electronic documents.",0,None,26,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,203,"Counsel for the appellants submitted that there is a
gross illegality committed during the retrieval of the electronic documents.","In the present case, we find that the
provisions of Section 138C of the Act were not complied with to use the computer
printouts as evidence. | Counsel for the appellants submitted that there is a
gross illegality committed during the retrieval of the electronic documents. | It is noted that the certificate
was not prepared during the seizure of the electronic devices, as required under the
law.",0,None,19,0,0,0,1,0,0,0,0.0,Argument Tracking,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,204,"It is noted that the certificate
was not prepared during the seizure of the electronic devices, as required under the
law.","Counsel for the appellants submitted that there is a
gross illegality committed during the retrieval of the electronic documents. | It is noted that the certificate
was not prepared during the seizure of the electronic devices, as required under the
law. | : C/75368,75369,75370,76038/2025-DB
9.",0,None,21,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,205,": C/75368,75369,75370,76038/2025-DB
9.","It is noted that the certificate
was not prepared during the seizure of the electronic devices, as required under the
law. | : C/75368,75369,75370,76038/2025-DB
9. | The investigation is normally started after collecting the intelligence/information from various
sources.",0,None,2,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,206,"The investigation is normally started after collecting the intelligence/information from various
sources.",": C/75368,75369,75370,76038/2025-DB
9. | The investigation is normally started after collecting the intelligence/information from various
sources. | The investigating officers are procuring the evidences in the nature of documents,
statements, etc., to establish the truth.",0,None,12,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,207,"The investigating officers are procuring the evidences in the nature of documents,
statements, etc., to establish the truth.","The investigation is normally started after collecting the intelligence/information from various
sources. | The investigating officers are procuring the evidences in the nature of documents,
statements, etc., to establish the truth. | During the evolution of technology, the electronic devices
were used as evidence.",0,None,18,0,0,1,0,0,0,0,0.0,Argument Tracking,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,208,"During the evolution of technology, the electronic devices
were used as evidence.","The investigating officers are procuring the evidences in the nature of documents,
statements, etc., to establish the truth. | During the evolution of technology, the electronic devices
were used as evidence. | In this context, the law is framed to follow the procedure, while using the
electronic devices as evidence for authenticity of the documents, which would be examined by the
adjudicating authority during adjudication proceeding.",0,None,12,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,209,"In this context, the law is framed to follow the procedure, while using the
electronic devices as evidence for authenticity of the documents, which would be examined by the
adjudicating authority during adjudication proceeding.","During the evolution of technology, the electronic devices
were used as evidence. | In this context, the law is framed to follow the procedure, while using the
electronic devices as evidence for authenticity of the documents, which would be examined by the
adjudicating authority during adjudication proceeding. | In the instant case, it is found that the entire
case proceeded on the basis of the electronic documents as evidence.",0,None,34,1,0,0,0,1,0,0,0.0,Critical Evaluation,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,210,"In the instant case, it is found that the entire
case proceeded on the basis of the electronic documents as evidence.","In this context, the law is framed to follow the procedure, while using the
electronic devices as evidence for authenticity of the documents, which would be examined by the
adjudicating authority during adjudication proceeding. | In the instant case, it is found that the entire
case proceeded on the basis of the electronic documents as evidence. | But the investigating officers
had not taken pain to comply with the provisions of the law to establish the truthfulness of the
documents and merely proceeded on the basis of the statements.",0,None,21,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,211,"But the investigating officers
had not taken pain to comply with the provisions of the law to establish the truthfulness of the
documents and merely proceeded on the basis of the statements.","In the instant case, it is found that the entire
case proceeded on the basis of the electronic documents as evidence. | But the investigating officers
had not taken pain to comply with the provisions of the law to establish the truthfulness of the
documents and merely proceeded on the basis of the statements. | Hence, the evidence of electronic
devices, as relied upon by the adjudicating authority cannot be accepted.",0,None,32,0,0,1,0,1,0,0,0.0,Argument Tracking,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,212,"Hence, the evidence of electronic
devices, as relied upon by the adjudicating authority cannot be accepted.","But the investigating officers
had not taken pain to comply with the provisions of the law to establish the truthfulness of the
documents and merely proceeded on the basis of the statements. | Hence, the evidence of electronic
devices, as relied upon by the adjudicating authority cannot be accepted. | The Hon'ble Supreme Court in the case of Anvar P.V.",0,None,17,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,213,The Hon'ble Supreme Court in the case of Anvar P.V.,"Hence, the evidence of electronic
devices, as relied upon by the adjudicating authority cannot be accepted. | The Hon'ble Supreme Court in the case of Anvar P.V. | (supra), while dealing with Section 65B of
the Evidence Act, 1872 (Pari materia to Section 138C of the Act, 1962), observed as under :
""14.",0,None,10,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,214,"(supra), while dealing with Section 65B of
the Evidence Act, 1872 (Pari materia to Section 138C of the Act, 1962), observed as under :
""14.","The Hon'ble Supreme Court in the case of Anvar P.V. | (supra), while dealing with Section 65B of
the Evidence Act, 1872 (Pari materia to Section 138C of the Act, 1962), observed as under :
""14. | Any documentary evidence by way of an electronic record under the Evidence
Act; in view of Sections 59 and 65A, can be proved only in accordance with the
procedure prescribed under section 65B.",0,None,25,1,0,0,0,1,0,0,0.0,Critical Evaluation,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,215,"Any documentary evidence by way of an electronic record under the Evidence
Act; in view of Sections 59 and 65A, can be proved only in accordance with the
procedure prescribed under section 65B.","(supra), while dealing with Section 65B of
the Evidence Act, 1872 (Pari materia to Section 138C of the Act, 1962), observed as under :
""14. | Any documentary evidence by way of an electronic record under the Evidence
Act; in view of Sections 59 and 65A, can be proved only in accordance with the
procedure prescribed under section 65B. | - Section 65B deals with the admissibility of
the electronic record.",0,None,33,2,0,0,0,0,1,0,0.33,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,216,"- Section 65B deals with the admissibility of
the electronic record.","Any documentary evidence by way of an electronic record under the Evidence
Act; in view of Sections 59 and 65A, can be proved only in accordance with the
procedure prescribed under section 65B. | - Section 65B deals with the admissibility of
the electronic record. | The purpose of these provisions is to sanctify secondary
evidence in electronic form, generated by a computer.",0,None,10,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,217,"The purpose of these provisions is to sanctify secondary
evidence in electronic form, generated by a computer.","- Section 65B deals with the admissibility of
the electronic record. | The purpose of these provisions is to sanctify secondary
evidence in electronic form, generated by a computer. | It may be noted that the
section starts with a non obstante clause.",0,None,17,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,218,"It may be noted that the
section starts with a non obstante clause.","The purpose of these provisions is to sanctify secondary
evidence in electronic form, generated by a computer. | It may be noted that the
section starts with a non obstante clause. | Thus, notwithstanding anything contained
in the Evidence Act, any information contained in an electronic record which is
printed on a paper, stored, recorded or copied in optical or magnetic media produced
by a computer shall be deemed to be a document only if the conditions mentioned
under sub-section (2) are satisfied, without further proof or production of the
original.",0,None,13,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026 (2).PDF,219,"Thus, notwithstanding anything contained
in the Evidence Act, any information contained in an electronic record which is
printed on a paper, stored, recorded or copied in optical or magnetic media produced
by a computer shall be deemed to be a document only if the conditions mentioned
under sub-section (2) are satisfied, without further proof or production of the
original.","It may be noted that the
section starts with a non obstante clause. | Thus, notwithstanding anything contained
in the Evidence Act, any information contained in an electronic record which is
printed on a paper, stored, recorded or copied in optical or magnetic media produced
by a computer shall be deemed to be a document only if the conditions mentioned
under sub-section (2) are satisfied, without further proof or production of the
original. | : C/75368,75369,75370,76038/2025-DB
15.",0,None,59,2,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
